Date,Visitor/Neutral,PTS,Home/Neutral,,Visitor_PTS,Home_PTS,Month,Season,Recent Wins (Home),Recent Losses (Home),Recent Win % (Home),Recent Wins (Visitor),Recent Losses (Visitor),Recent Win % (Visitor),Matchup Wins (Home),Matchup Wins (Visitor),Total Matchups,DSLG (Visitor),DSLG (Home),Wins (Home),Losses (Home),Wins (Visitor),Losses (Visitor)
Wed Jan 13 2021,Memphis Grizzlies,107,Minnesota Timberwolves,,118,107,january,2020-2021,2,3,40.0,1,4,20.0,0,2,2,2.0,3.0,3,7,4,6
Wed Jan 13 2021,Los Angeles Lakers,99,Oklahoma City Thunder,,128,99,january,2020-2021,4,1,80.0,3,2,60.0,0,3,3,1.0,1.0,5,5,9,3
Wed Jan 13 2021,New Orleans Pelicans,111,Los Angeles Clippers,,106,111,january,2020-2021,3,2,60.0,1,4,20.0,1,2,3,5.0,3.0,7,4,4,5
Wed Jan 13 2021,Portland Trail Blazers,126,Sacramento Kings,,132,126,january,2020-2021,1,4,20.0,2,3,40.0,0,3,3,2.0,2.0,5,6,6,4
Thu Jan 14 2021,Miami Heat,125,Philadelphia 76ers,,108,125,january,2020-2021,2,3,40.0,3,2,60.0,2,0,2,2.0,2.0,8,4,4,5
Thu Jan 14 2021,Houston Rockets,105,San Antonio Spurs,,109,105,january,2020-2021,5,0,100.0,1,4,20.0,2,1,3,2.0,2.0,6,5,3,6
Thu Jan 14 2021,Charlotte Hornets,111,Toronto Raptors,,108,111,january,2020-2021,4,1,80.0,2,3,40.0,2,1,3,1.0,3.0,2,8,6,6
Thu Jan 14 2021,Golden State Warriors,114,Denver Nuggets,,104,114,january,2020-2021,3,2,60.0,0,5,0.0,1,2,3,2.0,2.0,5,6,6,5
Thu Jan 14 2021,Indiana Pacers,87,Portland Trail Blazers,,111,87,january,2020-2021,2,3,40.0,3,2,60.0,1,1,2,2.0,1.0,7,4,7,4
Fri Jan 15 2021,Orlando Magic,124,Boston Celtics,,97,124,january,2020-2021,4,1,80.0,2,3,40.0,2,0,2,4.0,7.0,7,3,6,5
Fri Jan 15 2021,New York Knicks,106,Cleveland Cavaliers,,103,106,january,2020-2021,3,2,60.0,1,4,20.0,1,2,3,2.0,3.0,5,7,5,7
Fri Jan 15 2021,Dallas Mavericks,112,Milwaukee Bucks,,109,112,january,2020-2021,2,3,40.0,4,1,80.0,1,1,2,2.0,2.0,8,4,6,4
Fri Jan 15 2021,Chicago Bulls,127,Oklahoma City Thunder,OT,125,127,january,2020-2021,3,2,60.0,4,1,80.0,1,1,2,5.0,2.0,5,6,4,7
Fri Jan 15 2021,Atlanta Hawks,116,Utah Jazz,,92,116,january,2020-2021,5,0,100.0,1,4,20.0,2,0,2,4.0,3.0,7,4,5,5
Fri Jan 15 2021,New Orleans Pelicans,112,Los Angeles Lakers,,95,112,january,2020-2021,3,2,60.0,1,4,20.0,1,1,2,2.0,2.0,10,3,4,6
Fri Jan 15 2021,Los Angeles Clippers,100,Sacramento Kings,,138,100,january,2020-2021,0,5,0.0,2,3,40.0,1,2,3,2.0,2.0,5,7,8,4
Sat Jan 16 2021,Houston Rockets,103,San Antonio Spurs,,91,103,january,2020-2021,4,1,80.0,2,3,40.0,2,1,3,2.0,2.0,6,6,4,6
Sat Jan 16 2021,Orlando Magic,122,Brooklyn Nets,,115,122,january,2020-2021,2,3,40.0,3,2,60.0,2,1,3,1.0,3.0,7,6,6,6
Sat Jan 16 2021,Charlotte Hornets,116,Toronto Raptors,,113,116,january,2020-2021,4,1,80.0,2,3,40.0,2,1,3,2.0,2.0,3,8,6,7
Sat Jan 16 2021,Philadelphia 76ers,106,Memphis Grizzlies,,104,106,january,2020-2021,2,3,40.0,2,3,40.0,2,0,2,2.0,3.0,5,6,9,4
Sat Jan 16 2021,Detroit Pistons,100,Miami Heat,,120,100,january,2020-2021,3,2,60.0,2,3,40.0,1,1,2,3.0,2.0,4,6,2,9
Sat Jan 16 2021,Atlanta Hawks,112,Portland Trail Blazers,,106,112,january,2020-2021,2,3,40.0,2,3,40.0,1,0,1,1.0,2.0,7,5,5,6
Sun Jan 17 2021,New York Knicks,75,Boston Celtics,,105,75,january,2020-2021,3,2,60.0,2,3,40.0,1,1,2,2.0,2.0,8,3,5,8
Sun Jan 17 2021,Chicago Bulls,101,Dallas Mavericks,,117,101,january,2020-2021,4,1,80.0,5,0,100.0,0,2,2,2.0,2.0,6,5,4,8
Sun Jan 17 2021,Utah Jazz,105,Denver Nuggets,,109,105,january,2020-2021,3,2,60.0,4,1,80.0,1,1,2,2.0,3.0,6,6,8,4
Sun Jan 17 2021,New Orleans Pelicans,123,Sacramento Kings,,128,123,january,2020-2021,0,5,0.0,2,3,40.0,1,2,3,2.0,2.0,5,8,4,7
Sun Jan 17 2021,Indiana Pacers,129,Los Angeles Clippers,,96,129,january,2020-2021,3,2,60.0,3,2,60.0,2,0,2,3.0,2.0,9,4,8,4
Mon Jan 18 2021,Orlando Magic,91,New York Knicks,,84,91,january,2020-2021,3,2,60.0,4,1,80.0,2,1,3,2.0,1.0,6,8,6,7
Mon Jan 18 2021,Minnesota Timberwolves,108,Atlanta Hawks,,97,108,january,2020-2021,3,2,60.0,2,3,40.0,2,0,2,5.0,2.0,5,7,3,8
Mon Jan 18 2021,San Antonio Spurs,104,Portland Trail Blazers,,125,104,january,2020-2021,2,3,40.0,3,2,60.0,1,1,2,2.0,2.0,8,5,7,6
Mon Jan 18 2021,Phoenix Suns,108,Memphis Grizzlies,,104,108,january,2020-2021,2,3,40.0,3,2,60.0,1,2,3,7.0,2.0,6,6,7,4
Mon Jan 18 2021,Milwaukee Bucks,125,Brooklyn Nets,,123,125,january,2020-2021,2,3,40.0,2,3,40.0,1,0,1,3.0,2.0,8,6,9,4
Mon Jan 18 2021,Dallas Mavericks,116,Toronto Raptors,,93,116,january,2020-2021,3,2,60.0,3,2,60.0,1,0,1,1.0,2.0,4,8,6,6
Mon Jan 18 2021,Houston Rockets,125,Chicago Bulls,,120,125,january,2020-2021,5,0,100.0,2,3,40.0,2,0,2,2.0,1.0,5,8,4,7
Mon Jan 18 2021,Detroit Pistons,113,Miami Heat,,107,113,january,2020-2021,3,2,60.0,2,3,40.0,1,1,2,2.0,2.0,4,7,3,9
Mon Jan 18 2021,Golden State Warriors,113,Los Angeles Lakers,,115,113,january,2020-2021,3,2,60.0,1,4,20.0,2,1,3,4.0,3.0,11,3,6,6
Tue Jan 19 2021,Oklahoma City Thunder,119,Denver Nuggets,,101,119,january,2020-2021,3,2,60.0,2,3,40.0,3,0,3,4.0,2.0,6,7,6,6
Tue Jan 19 2021,New Orleans Pelicans,118,Utah Jazz,,102,118,january,2020-2021,4,1,80.0,3,2,60.0,2,1,3,2.0,2.0,9,4,5,7
Wed Jan 20 2021,Brooklyn Nets,147,Cleveland Cavaliers,2OT,135,147,january,2020-2021,2,3,40.0,1,4,20.0,2,0,2,2.0,5.0,6,7,9,6
Wed Jan 20 2021,Dallas Mavericks,112,Indiana Pacers,,124,112,january,2020-2021,4,1,80.0,3,2,60.0,1,1,2,2.0,3.0,8,5,6,7
Wed Jan 20 2021,Boston Celtics,117,Philadelphia 76ers,,109,117,january,2020-2021,2,3,40.0,2,3,40.0,3,0,3,3.0,4.0,9,5,8,4
Wed Jan 20 2021,Detroit Pistons,123,Atlanta Hawks,OT,115,123,january,2020-2021,3,2,60.0,2,3,40.0,2,1,3,2.0,2.0,6,7,3,10
Wed Jan 20 2021,Miami Heat,102,Toronto Raptors,,111,102,january,2020-2021,2,3,40.0,3,2,60.0,1,2,3,2.0,2.0,5,8,5,7
Wed Jan 20 2021,Orlando Magic,96,Minnesota Timberwolves,,97,96,january,2020-2021,2,3,40.0,4,1,80.0,0,1,1,2.0,2.0,3,9,6,8
Wed Jan 20 2021,Phoenix Suns,103,Houston Rockets,,109,103,january,2020-2021,3,2,60.0,4,1,80.0,0,3,3,2.0,2.0,4,8,7,5
Wed Jan 20 2021,San Antonio Spurs,121,Golden State Warriors,,99,121,january,2020-2021,2,3,40.0,3,2,60.0,2,1,3,2.0,2.0,7,6,8,6
Wed Jan 20 2021,Sacramento Kings,115,Los Angeles Clippers,,96,115,january,2020-2021,2,3,40.0,0,5,0.0,2,1,3,3.0,3.0,10,4,5,9
Thu Jan 21 2021,Los Angeles Lakers,106,Milwaukee Bucks,,113,106,january,2020-2021,3,2,60.0,3,2,60.0,1,1,2,3.0,3.0,9,5,11,4
Thu Jan 21 2021,New York Knicks,104,Golden State Warriors,,119,104,january,2020-2021,2,3,40.0,3,2,60.0,1,1,2,3.0,1.0,8,6,7,8
Thu Jan 21 2021,New Orleans Pelicans,129,Utah Jazz,,118,129,january,2020-2021,3,2,60.0,4,1,80.0,2,1,3,2.0,2.0,10,4,5,8
Fri Jan 22 2021,Chicago Bulls,110,Charlotte Hornets,,123,110,january,2020-2021,2,3,40.0,4,1,80.0,0,2,2,4.0,6.0,6,8,6,8
Fri Jan 22 2021,Houston Rockets,102,Detroit Pistons,,103,102,january,2020-2021,3,2,60.0,3,2,60.0,1,1,2,2.0,2.0,3,11,4,9
Fri Jan 22 2021,Orlando Magic,120,Indiana Pacers,OT,118,120,january,2020-2021,4,1,80.0,4,1,80.0,3,0,3,2.0,2.0,8,6,7,8
Fri Jan 22 2021,Brooklyn Nets,125,Cleveland Cavaliers,,113,125,january,2020-2021,1,4,20.0,2,3,40.0,2,0,2,2.0,2.0,7,7,9,7
Fri Jan 22 2021,Boston Celtics,122,Philadelphia 76ers,,110,122,january,2020-2021,2,3,40.0,2,3,40.0,3,0,3,2.0,2.0,10,5,8,5
Fri Jan 22 2021,Miami Heat,101,Toronto Raptors,,81,101,january,2020-2021,1,4,20.0,3,2,60.0,1,2,3,2.0,2.0,5,9,6,7
Fri Jan 22 2021,Atlanta Hawks,98,Minnesota Timberwolves,,116,98,january,2020-2021,1,4,20.0,2,3,40.0,0,2,2,2.0,2.0,3,10,7,7
Fri Jan 22 2021,Dallas Mavericks,117,San Antonio Spurs,,122,117,january,2020-2021,3,2,60.0,4,1,80.0,1,2,3,2.0,2.0,8,7,7,7
Fri Jan 22 2021,Oklahoma City Thunder,120,Los Angeles Clippers,,106,120,january,2020-2021,1,4,20.0,2,3,40.0,2,0,2,3.0,2.0,11,4,6,7
Fri Jan 22 2021,Denver Nuggets,126,Phoenix Suns,OT,130,126,january,2020-2021,5,0,100.0,2,3,40.0,1,2,3,3.0,2.0,8,5,7,7
Fri Jan 22 2021,New York Knicks,103,Sacramento Kings,,94,103,january,2020-2021,1,4,20.0,3,2,60.0,1,1,2,1.0,2.0,5,10,8,8
Sat Jan 23 2021,Miami Heat,128,Brooklyn Nets,,124,128,january,2020-2021,3,2,60.0,3,2,60.0,2,1,3,1.0,1.0,9,8,6,8
Sat Jan 23 2021,Philadelphia 76ers,110,Detroit Pistons,,114,110,january,2020-2021,3,2,60.0,1,4,20.0,1,1,2,1.0,1.0,3,12,11,5
Sat Jan 23 2021,New Orleans Pelicans,120,Minnesota Timberwolves,,110,120,january,2020-2021,1,4,20.0,5,0,100.0,2,0,2,2.0,1.0,3,11,5,9
Sat Jan 23 2021,Los Angeles Lakers,90,Chicago Bulls,,101,90,january,2020-2021,4,1,80.0,3,2,60.0,0,2,2,2.0,1.0,7,8,12,4
Sat Jan 23 2021,Houston Rockets,108,Dallas Mavericks,,133,108,january,2020-2021,4,1,80.0,4,1,80.0,1,2,3,1.0,1.0,8,7,5,9
Sat Jan 23 2021,Denver Nuggets,112,Phoenix Suns,2OT,120,112,january,2020-2021,4,1,80.0,2,3,40.0,1,2,3,1.0,1.0,8,6,8,7
Sat Jan 23 2021,Golden State Warriors,127,Utah Jazz,,108,127,january,2020-2021,2,3,40.0,2,3,40.0,1,1,2,2.0,2.0,11,4,8,7
Sun Jan 24 2021,Toronto Raptors,102,Indiana Pacers,,107,102,january,2020-2021,3,2,60.0,0,5,0.0,1,1,2,2.0,2.0,9,6,6,9
Sun Jan 24 2021,Oklahoma City Thunder,108,Los Angeles Clippers,,100,108,january,2020-2021,1,4,20.0,2,3,40.0,2,0,2,2.0,2.0,12,4,6,8
Sun Jan 24 2021,Cleveland Cavaliers,141,Boston Celtics,,103,141,january,2020-2021,2,3,40.0,0,5,0.0,1,1,2,2.0,2.0,8,6,8,7
Sun Jan 24 2021,Charlotte Hornets,104,Orlando Magic,,107,104,january,2020-2021,5,0,100.0,2,3,40.0,1,1,2,2.0,2.0,7,9,6,9
Sun Jan 24 2021,Atlanta Hawks,129,Milwaukee Bucks,,115,129,january,2020-2021,3,2,60.0,3,2,60.0,2,1,3,2.0,3.0,9,6,8,7
Sun Jan 24 2021,Washington Wizards,121,San Antonio Spurs,,101,121,january,2020-2021,2,3,40.0,3,2,60.0,2,0,2,13.0,2.0,8,8,3,8
Sun Jan 24 2021,New York Knicks,116,Portland Trail Blazers,,113,116,january,2020-2021,1,4,20.0,4,1,80.0,1,1,2,2.0,6.0,8,6,8,9
Mon Jan 25 2021,Philadelphia 76ers,119,Detroit Pistons,,104,119,january,2020-2021,3,2,60.0,2,3,40.0,1,1,2,2.0,2.0,3,13,12,5
Mon Jan 25 2021,Toronto Raptors,129,Indiana Pacers,,114,129,january,2020-2021,2,3,40.0,1,4,20.0,1,1,2,1.0,1.0,9,7,7,9
Mon Jan 25 2021,Charlotte Hornets,117,Orlando Magic,,108,117,january,2020-2021,4,1,80.0,3,2,60.0,1,1,2,1.0,1.0,7,10,7,9
Mon Jan 25 2021,Miami Heat,98,Brooklyn Nets,,85,98,january,2020-2021,2,3,40.0,3,2,60.0,2,1,3,2.0,2.0,10,8,6,9
Mon Jan 25 2021,Los Angeles Lakers,108,Cleveland Cavaliers,,115,108,january,2020-2021,1,4,20.0,3,2,60.0,0,2,2,2.0,1.0,8,8,13,4
Mon Jan 25 2021,Denver Nuggets,113,Dallas Mavericks,,117,113,january,2020-2021,3,2,60.0,2,3,40.0,2,1,3,2.0,2.0,8,8,9,7
Mon Jan 25 2021,Boston Celtics,103,Chicago Bulls,,119,103,january,2020-2021,3,2,60.0,2,3,40.0,1,1,2,1.0,2.0,7,9,9,6
Mon Jan 25 2021,Minnesota Timberwolves,130,Golden State Warriors,,108,130,january,2020-2021,3,2,60.0,1,4,20.0,2,1,3,2.0,2.0,8,8,4,11
Mon Jan 25 2021,Oklahoma City Thunder,122,Portland Trail Blazers,,125,122,january,2020-2021,1,4,20.0,3,2,60.0,2,1,3,1.0,1.0,9,6,6,9
Tue Jan 26 2021,Los Angeles Clippers,108,Atlanta Hawks,,99,108,january,2020-2021,3,2,60.0,1,4,20.0,1,1,2,2.0,2.0,8,8,13,4
Tue Jan 26 2021,Washington Wizards,107,Houston Rockets,,88,107,january,2020-2021,4,1,80.0,3,2,60.0,1,1,2,2.0,3.0,6,9,3,9
Tue Jan 26 2021,New York Knicks,108,Utah Jazz,,94,108,january,2020-2021,1,4,20.0,4,1,80.0,1,1,2,2.0,3.0,12,4,8,10
Wed Jan 27 2021,Indiana Pacers,106,Charlotte Hornets,,116,106,january,2020-2021,4,1,80.0,1,4,20.0,2,1,3,2.0,2.0,7,10,10,7
Wed Jan 27 2021,Detroit Pistons,122,Cleveland Cavaliers,,107,122,january,2020-2021,1,4,20.0,2,3,40.0,2,1,3,2.0,2.0,8,9,4,13
Wed Jan 27 2021,Sacramento Kings,107,Orlando Magic,,121,107,january,2020-2021,3,2,60.0,1,4,20.0,1,1,2,5.0,2.0,8,10,6,10
Wed Jan 27 2021,Brooklyn Nets,128,Atlanta Hawks,OT,132,128,january,2020-2021,2,3,40.0,2,3,40.0,1,2,3,2.0,1.0,9,8,11,8
Wed Jan 27 2021,Denver Nuggets,82,Miami Heat,,109,82,january,2020-2021,4,1,80.0,3,2,60.0,0,2,2,2.0,2.0,6,10,10,7
Wed Jan 27 2021,Los Angeles Lakers,107,Philadelphia 76ers,,106,107,january,2020-2021,3,2,60.0,3,2,60.0,2,0,2,2.0,2.0,12,6,14,4
Wed Jan 27 2021,Milwaukee Bucks,108,Toronto Raptors,,115,108,january,2020-2021,2,3,40.0,2,3,40.0,2,1,3,3.0,2.0,7,10,10,6
Wed Jan 27 2021,Boston Celtics,110,San Antonio Spurs,,106,110,january,2020-2021,2,3,40.0,3,2,60.0,1,1,2,2.0,3.0,9,8,10,6
Wed Jan 27 2021,Washington Wizards,124,New Orleans Pelicans,,106,124,january,2020-2021,5,0,100.0,3,2,60.0,1,1,2,1.0,4.0,5,10,3,10
Wed Jan 27 2021,Oklahoma City Thunder,97,Phoenix Suns,,102,97,january,2020-2021,3,2,60.0,4,1,80.0,1,1,2,2.0,4.0,8,7,7,9
Wed Jan 27 2021,Dallas Mavericks,116,Utah Jazz,,104,116,january,2020-2021,1,4,20.0,3,2,60.0,2,1,3,2.0,1.0,13,4,8,9
Wed Jan 27 2021,Minnesota Timberwolves,123,Golden State Warriors,,111,123,january,2020-2021,2,3,40.0,2,3,40.0,2,1,3,2.0,2.0,9,8,4,12
Thu Jan 28 2021,Portland Trail Blazers,104,Houston Rockets,,101,104,january,2020-2021,3,2,60.0,0,5,0.0,1,1,2,3.0,2.0,7,9,9,7
Thu Jan 28 2021,Los Angeles Lakers,107,Detroit Pistons,,92,107,january,2020-2021,2,3,40.0,4,1,80.0,1,1,2,1.0,1.0,4,14,14,5
Thu Jan 28 2021,Los Angeles Clippers,105,Miami Heat,,109,105,january,2020-2021,4,1,80.0,1,4,20.0,0,2,2,2.0,1.0,6,11,13,5
Thu Jan 28 2021,Golden State Warriors,114,Phoenix Suns,,93,114,january,2020-2021,2,3,40.0,1,4,20.0,2,0,2,1.0,1.0,8,8,10,8
Fri Jan 29 2021,Indiana Pacers,108,Charlotte Hornets,,105,108,january,2020-2021,3,2,60.0,1,4,20.0,2,1,3,2.0,2.0,7,11,11,7
Fri Jan 29 2021,Atlanta Hawks,100,Washington Wizards,,116,100,january,2020-2021,3,2,60.0,2,3,40.0,0,1,1,2.0,2.0,3,11,9,9
Fri Jan 29 2021,Milwaukee Bucks,131,New Orleans Pelicans,,126,131,january,2020-2021,4,1,80.0,2,3,40.0,1,1,2,2.0,2.0,6,10,11,6
Fri Jan 29 2021,Cleveland Cavaliers,102,New York Knicks,,81,102,january,2020-2021,4,1,80.0,1,4,20.0,2,1,3,2.0,3.0,8,11,9,9
Fri Jan 29 2021,Sacramento Kings,124,Toronto Raptors,,126,124,january,2020-2021,2,3,40.0,2,3,40.0,1,1,2,2.0,2.0,7,11,7,10
Fri Jan 29 2021,Philadelphia 76ers,94,Minnesota Timberwolves,,118,94,january,2020-2021,2,3,40.0,2,3,40.0,0,2,2,2.0,2.0,4,13,13,6
Fri Jan 29 2021,Brooklyn Nets,125,Oklahoma City Thunder,,147,125,january,2020-2021,5,0,100.0,3,2,60.0,1,1,2,2.0,2.0,8,9,12,8
Fri Jan 29 2021,Los Angeles Clippers,90,Orlando Magic,,116,90,january,2020-2021,2,3,40.0,2,3,40.0,1,1,2,1.0,2.0,8,11,14,5
Fri Jan 29 2021,Denver Nuggets,119,San Antonio Spurs,,109,119,january,2020-2021,2,3,40.0,4,1,80.0,1,2,3,2.0,2.0,10,8,11,7
Fri Jan 29 2021,Dallas Mavericks,120,Utah Jazz,,101,120,january,2020-2021,0,5,0.0,3,2,60.0,2,1,3,2.0,2.0,14,4,8,10
Sat Jan 30 2021,Portland Trail Blazers,122,Chicago Bulls,,123,122,january,2020-2021,2,3,40.0,1,4,20.0,1,1,2,2.0,5.0,7,10,9,8
Sat Jan 30 2021,Milwaukee Bucks,126,Charlotte Hornets,,114,126,january,2020-2021,2,3,40.0,3,2,60.0,2,1,3,1.0,1.0,8,11,11,7
Sat Jan 30 2021,Sacramento Kings,105,Miami Heat,,104,105,january,2020-2021,3,2,60.0,3,2,60.0,2,0,2,1.0,2.0,6,12,8,10
Sat Jan 30 2021,Houston Rockets,112,New Orleans Pelicans,,126,112,january,2020-2021,3,2,60.0,2,3,40.0,2,1,3,2.0,1.0,7,10,8,9
Sat Jan 30 2021,Los Angeles Lakers,95,Boston Celtics,,96,95,january,2020-2021,4,1,80.0,5,0,100.0,1,1,2,2.0,3.0,10,7,14,6
Sat Jan 30 2021,Memphis Grizzlies,112,San Antonio Spurs,,129,112,january,2020-2021,1,4,20.0,2,3,40.0,1,2,3,12.0,1.0,11,8,7,6
Sat Jan 30 2021,Phoenix Suns,105,Dallas Mavericks,,111,105,january,2020-2021,3,2,60.0,1,4,20.0,0,3,3,2.0,1.0,8,11,9,8
Sat Jan 30 2021,Detroit Pistons,118,Golden State Warriors,,91,118,january,2020-2021,2,3,40.0,1,4,20.0,2,0,2,2.0,2.0,10,9,5,14
Sun Jan 31 2021,Los Angeles Clippers,115,New York Knicks,,129,115,january,2020-2021,4,1,80.0,3,2,60.0,0,1,1,2.0,2.0,9,11,15,5
Sun Jan 31 2021,Utah Jazz,128,Denver Nuggets,,117,128,january,2020-2021,5,0,100.0,0,5,0.0,1,1,2,2.0,2.0,11,8,15,4
Sun Jan 31 2021,Philadelphia 76ers,110,Indiana Pacers,,119,110,january,2020-2021,2,3,40.0,3,2,60.0,0,2,2,2.0,2.0,11,8,14,6
Sun Jan 31 2021,Orlando Magic,115,Toronto Raptors,,102,115,january,2020-2021,2,3,40.0,1,4,20.0,3,0,3,2.0,2.0,7,12,8,12
Sun Jan 31 2021,Brooklyn Nets,149,Washington Wizards,,146,149,january,2020-2021,3,2,60.0,3,2,60.0,2,1,3,2.0,2.0,3,12,13,8
Sun Jan 31 2021,Cleveland Cavaliers,109,Minnesota Timberwolves,,104,109,january,2020-2021,2,3,40.0,2,3,40.0,1,1,2,2.0,2.0,4,14,9,10
Mon Feb 1 2021,Los Angeles Lakers,99,Atlanta Hawks,,107,99,february,2020-2021,3,2,60.0,5,0,100.0,1,1,2,2.0,3.0,10,9,15,6
Mon Feb 1 2021,Charlotte Hornets,121,Miami Heat,OT,129,121,february,2020-2021,2,3,40.0,2,3,40.0,0,2,2,2.0,2.0,7,12,9,11
Mon Feb 1 2021,New York Knicks,110,Chicago Bulls,,102,110,february,2020-2021,1,4,20.0,3,2,60.0,1,2,3,1.0,2.0,7,11,9,12
Mon Feb 1 2021,Minnesota Timberwolves,100,Cleveland Cavaliers,,98,100,february,2020-2021,3,2,60.0,2,3,40.0,1,1,2,1.0,1.0,9,11,5,14
Mon Feb 1 2021,Portland Trail Blazers,134,Milwaukee Bucks,,106,134,february,2020-2021,3,2,60.0,2,3,40.0,2,0,2,2.0,2.0,11,8,10,8
Mon Feb 1 2021,Sacramento Kings,109,New Orleans Pelicans,,118,109,february,2020-2021,2,3,40.0,4,1,80.0,2,1,3,2.0,2.0,7,11,8,11
Mon Feb 1 2021,Houston Rockets,106,Oklahoma City Thunder,,136,106,february,2020-2021,4,1,80.0,3,2,60.0,2,1,3,2.0,3.0,8,10,9,9
Mon Feb 1 2021,Phoenix Suns,108,Dallas Mavericks,,109,108,february,2020-2021,2,3,40.0,1,4,20.0,0,3,3,2.0,2.0,8,12,10,8
Mon Feb 1 2021,Memphis Grizzlies,102,San Antonio Spurs,,133,102,february,2020-2021,0,5,0.0,3,2,60.0,1,2,3,2.0,2.0,11,9,8,6
Tue Feb 2 2021,Toronto Raptors,108,Orlando Magic,,123,108,february,2020-2021,1,4,20.0,2,3,40.0,0,3,3,2.0,2.0,8,13,8,12
Tue Feb 2 2021,Los Angeles Clippers,124,Brooklyn Nets,,120,124,february,2020-2021,3,2,60.0,4,1,80.0,2,0,2,2.0,2.0,13,9,16,5
Tue Feb 2 2021,Memphis Grizzlies,134,Indiana Pacers,,116,134,february,2020-2021,2,3,40.0,3,2,60.0,2,0,2,1.0,2.0,11,9,9,6
Tue Feb 2 2021,Portland Trail Blazers,121,Washington Wizards,,132,121,february,2020-2021,3,2,60.0,3,2,60.0,1,1,2,1.0,2.0,4,12,10,9
Tue Feb 2 2021,Boston Celtics,107,Golden State Warriors,,111,107,february,2020-2021,2,3,40.0,3,2,60.0,0,2,2,3.0,3.0,11,9,10,8
Tue Feb 2 2021,Detroit Pistons,117,Utah Jazz,,105,117,february,2020-2021,1,4,20.0,2,3,40.0,2,0,2,3.0,2.0,15,5,5,15
Wed Feb 3 2021,Philadelphia 76ers,111,Charlotte Hornets,,118,111,february,2020-2021,2,3,40.0,4,1,80.0,0,3,3,3.0,2.0,10,11,15,6
Wed Feb 3 2021,Indiana Pacers,130,Milwaukee Bucks,,110,130,february,2020-2021,3,2,60.0,2,3,40.0,2,0,2,1.0,2.0,12,8,12,9
Wed Feb 3 2021,Dallas Mavericks,116,Atlanta Hawks,,122,116,february,2020-2021,2,3,40.0,2,3,40.0,0,2,2,2.0,2.0,10,10,8,13
Wed Feb 3 2021,New York Knicks,103,Chicago Bulls,,107,103,february,2020-2021,1,4,20.0,3,2,60.0,1,2,3,2.0,2.0,8,11,9,13
Wed Feb 3 2021,Los Angeles Clippers,99,Cleveland Cavaliers,,121,99,february,2020-2021,2,3,40.0,5,0,100.0,0,2,2,1.0,2.0,10,11,16,6
Wed Feb 3 2021,Washington Wizards,100,Miami Heat,,103,100,february,2020-2021,1,4,20.0,2,3,40.0,2,1,3,1.0,2.0,7,13,4,13
Wed Feb 3 2021,Houston Rockets,104,Oklahoma City Thunder,,87,104,february,2020-2021,3,2,60.0,3,2,60.0,2,1,3,2.0,2.0,8,11,10,9
Wed Feb 3 2021,Minnesota Timberwolves,111,San Antonio Spurs,,108,111,february,2020-2021,0,5,0.0,3,2,60.0,2,1,3,2.0,2.0,11,10,5,15
Wed Feb 3 2021,Phoenix Suns,123,New Orleans Pelicans,,101,123,february,2020-2021,1,4,20.0,2,3,40.0,1,2,3,2.0,2.0,7,12,11,8
Wed Feb 3 2021,Boston Celtics,116,Sacramento Kings,,111,116,february,2020-2021,4,1,80.0,3,2,60.0,2,0,2,1.0,2.0,9,11,11,8
Thu Feb 4 2021,Utah Jazz,91,Atlanta Hawks,,112,91,february,2020-2021,1,4,20.0,1,4,20.0,0,2,2,2.0,1.0,10,11,16,5
Thu Feb 4 2021,Golden State Warriors,116,Dallas Mavericks,,147,116,february,2020-2021,3,2,60.0,1,4,20.0,2,1,3,2.0,1.0,9,13,11,10
Thu Feb 4 2021,Portland Trail Blazers,105,Philadelphia 76ers,,121,105,february,2020-2021,4,1,80.0,4,1,80.0,0,2,2,2.0,1.0,16,6,11,9
Thu Feb 4 2021,Houston Rockets,103,Memphis Grizzlies,,115,103,february,2020-2021,3,2,60.0,3,2,60.0,2,1,3,1.0,2.0,9,7,10,10
Thu Feb 4 2021,Denver Nuggets,114,Los Angeles Lakers,,93,114,february,2020-2021,5,0,100.0,4,1,80.0,1,1,2,4.0,3.0,16,6,12,8
Fri Feb 5 2021,New Orleans Pelicans,113,Indiana Pacers,,114,113,february,2020-2021,3,2,60.0,0,5,0.0,1,1,2,2.0,2.0,12,10,8,12
Fri Feb 5 2021,Chicago Bulls,123,Orlando Magic,,119,123,february,2020-2021,1,4,20.0,0,5,0.0,2,1,3,2.0,3.0,8,14,8,12
Fri Feb 5 2021,Toronto Raptors,117,Brooklyn Nets,,123,117,february,2020-2021,3,2,60.0,2,3,40.0,1,2,3,3.0,3.0,14,9,9,12
Fri Feb 5 2021,Milwaukee Bucks,105,Cleveland Cavaliers,,123,105,february,2020-2021,2,3,40.0,3,2,60.0,0,3,3,2.0,2.0,10,12,13,8
Fri Feb 5 2021,Utah Jazz,121,Charlotte Hornets,,138,121,february,2020-2021,1,4,20.0,2,3,40.0,0,2,2,1.0,2.0,10,12,17,5
Fri Feb 5 2021,Washington Wizards,122,Miami Heat,,95,122,february,2020-2021,0,5,0.0,2,3,40.0,2,1,3,2.0,2.0,7,14,5,13
