Date,Visitor/Neutral,PTS,Home/Neutral,,Visitor_PTS,Home_PTS,Month,Season,Recent Wins (Home),Recent Losses (Home),Recent Win % (Home),Recent Wins (Visitor),Recent Losses (Visitor),Recent Win % (Visitor),Matchup Wins (Home),Matchup Wins (Visitor),Total Matchups,DSLG (Visitor),DSLG (Home),Wins (Home),Losses (Home),Wins (Visitor),Losses (Visitor)
Wed Nov 10 2021,Milwaukee Bucks,100,New York Knicks,,112,100,november,2021-2022,3,2,60.0,3,2,60.0,1,3,4,1.0,2.0,42,32,44,30
Wed Nov 10 2021,Dallas Mavericks,117,Chicago Bulls,,107,117,november,2021-2022,2,3,40.0,1,4,20.0,1,1,2,2.0,2.0,33,40,42,30
Wed Nov 10 2021,Charlotte Hornets,108,Memphis Grizzlies,,118,108,november,2021-2022,1,4,20.0,4,1,80.0,1,1,2,2.0,2.0,38,34,35,39
Wed Nov 10 2021,Oklahoma City Thunder,100,New Orleans Pelicans,,108,100,november,2021-2022,4,1,80.0,3,2,60.0,1,2,3,3.0,2.0,29,45,24,48
Wed Nov 10 2021,Sacramento Kings,136,San Antonio Spurs,,117,136,november,2021-2022,4,1,80.0,1,4,20.0,1,2,3,2.0,3.0,34,38,31,43
Wed Nov 10 2021,Indiana Pacers,101,Denver Nuggets,,98,101,november,2021-2022,3,2,60.0,2,3,40.0,2,0,2,3.0,2.0,48,25,33,40
Wed Nov 10 2021,Portland Trail Blazers,119,Phoenix Suns,,109,119,november,2021-2022,1,4,20.0,3,2,60.0,3,1,4,1.0,2.0,51,21,40,34
Wed Nov 10 2021,Minnesota Timberwolves,123,Golden State Warriors,,110,123,november,2021-2022,0,5,0.0,1,4,20.0,2,2,4,2.0,2.0,40,33,23,50
Wed Nov 10 2021,Miami Heat,120,Los Angeles Lakers,OT,117,120,november,2021-2022,1,4,20.0,3,2,60.0,1,1,2,2.0,2.0,42,32,40,33
Thu Nov 11 2021,Toronto Raptors,109,Philadelphia 76ers,,115,109,november,2021-2022,2,3,40.0,3,2,60.0,5,5,10,1.0,2.0,50,25,32,43
Thu Nov 11 2021,Indiana Pacers,100,Utah Jazz,,111,100,november,2021-2022,3,2,60.0,3,2,60.0,0,2,2,1.0,2.0,53,21,33,41
Thu Nov 11 2021,Miami Heat,112,Los Angeles Clippers,,109,112,november,2021-2022,2,3,40.0,3,2,60.0,1,1,2,1.0,2.0,49,25,40,34
Fri Nov 12 2021,New York Knicks,104,Charlotte Hornets,,96,104,november,2021-2022,5,0,100.0,3,2,60.0,3,1,4,2.0,2.0,36,39,42,33
Fri Nov 12 2021,Milwaukee Bucks,122,Boston Celtics,OT,113,122,november,2021-2022,3,2,60.0,4,1,80.0,2,2,4,2.0,2.0,39,36,45,30
Fri Nov 12 2021,Detroit Pistons,98,Cleveland Cavaliers,,78,98,november,2021-2022,3,2,60.0,2,3,40.0,2,2,4,2.0,2.0,28,47,21,52
Fri Nov 12 2021,Portland Trail Blazers,92,Houston Rockets,,104,92,november,2021-2022,4,1,80.0,3,2,60.0,2,2,4,2.0,2.0,17,57,40,35
Fri Nov 12 2021,Phoenix Suns,94,Memphis Grizzlies,,119,94,november,2021-2022,1,4,20.0,1,4,20.0,2,1,3,2.0,2.0,38,35,52,21
Fri Nov 12 2021,Brooklyn Nets,112,New Orleans Pelicans,,120,112,november,2021-2022,4,1,80.0,4,1,80.0,0,2,2,2.0,2.0,29,46,51,25
Fri Nov 12 2021,Sacramento Kings,105,Oklahoma City Thunder,,103,105,november,2021-2022,4,1,80.0,1,4,20.0,1,3,4,2.0,2.0,25,48,31,44
Fri Nov 12 2021,Dallas Mavericks,109,San Antonio Spurs,,123,109,november,2021-2022,3,2,60.0,2,3,40.0,0,4,4,2.0,2.0,35,38,42,31
Fri Nov 12 2021,Atlanta Hawks,105,Denver Nuggets,,96,105,november,2021-2022,2,3,40.0,4,1,80.0,2,0,2,3.0,2.0,49,25,38,38
Fri Nov 12 2021,Chicago Bulls,119,Golden State Warriors,,93,119,november,2021-2022,0,5,0.0,2,3,40.0,2,0,2,2.0,2.0,41,33,34,40
Fri Nov 12 2021,Minnesota Timberwolves,83,Los Angeles Lakers,,107,83,november,2021-2022,1,4,20.0,2,3,40.0,1,3,4,2.0,2.0,43,32,23,51
Sat Nov 13 2021,Miami Heat,105,Utah Jazz,,111,105,november,2021-2022,3,2,60.0,3,2,60.0,0,2,2,2.0,2.0,53,22,40,35
Sat Nov 13 2021,Philadelphia 76ers,118,Indiana Pacers,,113,118,november,2021-2022,4,1,80.0,2,3,40.0,1,2,3,2.0,2.0,34,41,50,26
Sat Nov 13 2021,Memphis Grizzlies,112,New Orleans Pelicans,,101,112,november,2021-2022,3,2,60.0,1,4,20.0,1,3,4,1.0,1.0,29,47,38,36
Sat Nov 13 2021,Washington Wizards,92,Orlando Magic,,104,92,november,2021-2022,1,4,20.0,2,3,40.0,0,4,4,3.0,3.0,22,53,37,37
Sat Nov 13 2021,Detroit Pistons,121,Toronto Raptors,,127,121,november,2021-2022,3,2,60.0,2,3,40.0,0,3,3,1.0,2.0,33,43,21,53
Sat Nov 13 2021,Boston Celtics,91,Cleveland Cavaliers,,89,91,november,2021-2022,2,3,40.0,3,2,60.0,1,2,3,1.0,1.0,29,47,40,36
Sat Nov 13 2021,Minnesota Timberwolves,129,Los Angeles Clippers,,102,129,november,2021-2022,2,3,40.0,3,2,60.0,3,2,5,1.0,2.0,50,25,24,51
Sun Nov 14 2021,San Antonio Spurs,114,Los Angeles Lakers,,106,114,november,2021-2022,1,4,20.0,2,3,40.0,2,2,4,2.0,2.0,43,33,35,39
Sun Nov 14 2021,Milwaukee Bucks,120,Atlanta Hawks,,100,120,november,2021-2022,4,1,80.0,4,1,80.0,2,1,3,2.0,2.0,38,39,45,31
Sun Nov 14 2021,Golden State Warriors,106,Charlotte Hornets,,102,106,november,2021-2022,4,1,80.0,0,5,0.0,1,1,2,2.0,2.0,37,39,42,33
Sun Nov 14 2021,Phoenix Suns,89,Houston Rockets,,115,89,november,2021-2022,3,2,60.0,2,3,40.0,0,4,4,2.0,2.0,17,58,53,21
Sun Nov 14 2021,Brooklyn Nets,96,Oklahoma City Thunder,,120,96,november,2021-2022,3,2,60.0,5,0,100.0,1,1,2,2.0,2.0,26,48,52,25
Sun Nov 14 2021,Portland Trail Blazers,124,Denver Nuggets,,95,124,november,2021-2022,1,4,20.0,3,2,60.0,3,1,4,2.0,2.0,50,25,41,35
Sun Nov 14 2021,Chicago Bulls,90,Los Angeles Clippers,,100,90,november,2021-2022,1,4,20.0,2,3,40.0,0,2,2,2.0,1.0,51,25,34,41
Mon Nov 15 2021,Boston Celtics,92,Cleveland Cavaliers,,98,92,november,2021-2022,2,3,40.0,3,2,60.0,1,2,3,2.0,2.0,30,47,40,37
Mon Nov 15 2021,Sacramento Kings,107,Detroit Pistons,,129,107,november,2021-2022,3,2,60.0,2,3,40.0,1,1,2,3.0,2.0,22,53,31,45
Mon Nov 15 2021,New Orleans Pelicans,105,Washington Wizards,,100,105,november,2021-2022,2,3,40.0,2,3,40.0,1,1,2,2.0,2.0,38,37,30,47
Mon Nov 15 2021,Orlando Magic,129,Atlanta Hawks,,111,129,november,2021-2022,4,1,80.0,0,5,0.0,3,1,4,2.0,1.0,39,39,22,54
Mon Nov 15 2021,Indiana Pacers,92,New York Knicks,,84,92,november,2021-2022,3,2,60.0,4,1,80.0,2,2,4,2.0,3.0,42,34,35,41
Mon Nov 15 2021,Denver Nuggets,111,Dallas Mavericks,,101,111,november,2021-2022,3,2,60.0,0,5,0.0,2,1,3,1.0,3.0,43,31,51,25
Mon Nov 15 2021,Houston Rockets,136,Memphis Grizzlies,,102,136,november,2021-2022,2,3,40.0,2,3,40.0,3,1,4,1.0,2.0,38,37,17,59
Mon Nov 15 2021,Phoenix Suns,96,Minnesota Timberwolves,,99,96,november,2021-2022,4,1,80.0,3,2,60.0,0,3,3,1.0,2.0,24,52,54,21
Mon Nov 15 2021,Miami Heat,90,Oklahoma City Thunder,,103,90,november,2021-2022,2,3,40.0,4,1,80.0,0,2,2,2.0,1.0,26,49,41,35
Mon Nov 15 2021,Toronto Raptors,118,Portland Trail Blazers,,113,118,november,2021-2022,4,1,80.0,2,3,40.0,2,0,2,2.0,1.0,41,36,33,44
Mon Nov 15 2021,Chicago Bulls,103,Los Angeles Lakers,,121,103,november,2021-2022,1,4,20.0,2,3,40.0,0,2,2,1.0,1.0,44,33,35,41
Tue Nov 16 2021,Golden State Warriors,99,Brooklyn Nets,,117,99,november,2021-2022,5,0,100.0,1,4,20.0,0,2,2,2.0,2.0,53,25,42,34
Tue Nov 16 2021,Philadelphia 76ers,120,Utah Jazz,,85,120,november,2021-2022,2,3,40.0,2,3,40.0,2,0,2,3.0,3.0,53,23,50,27
Tue Nov 16 2021,San Antonio Spurs,106,Los Angeles Clippers,,92,106,november,2021-2022,0,5,0.0,3,2,60.0,1,2,3,2.0,2.0,51,26,35,40
Wed Nov 17 2021,Washington Wizards,97,Charlotte Hornets,,87,97,november,2021-2022,3,2,60.0,2,3,40.0,3,1,4,2.0,3.0,38,39,39,37
Wed Nov 17 2021,Indiana Pacers,97,Detroit Pistons,,89,97,november,2021-2022,3,2,60.0,4,1,80.0,3,1,4,2.0,2.0,22,54,35,42
Wed Nov 17 2021,Boston Celtics,110,Atlanta Hawks,,99,110,november,2021-2022,3,2,60.0,3,2,60.0,2,2,4,2.0,2.0,40,39,41,37
Wed Nov 17 2021,Cleveland Cavaliers,109,Brooklyn Nets,,99,109,november,2021-2022,4,1,80.0,1,4,20.0,4,1,5,2.0,1.0,53,26,30,48
Wed Nov 17 2021,New Orleans Pelicans,113,Miami Heat,,98,113,november,2021-2022,5,0,100.0,2,3,40.0,2,0,2,2.0,2.0,42,35,30,48
Wed Nov 17 2021,Los Angeles Lakers,109,Milwaukee Bucks,,102,109,november,2021-2022,5,0,100.0,0,5,0.0,2,0,2,2.0,3.0,45,32,44,34
Wed Nov 17 2021,Orlando Magic,98,New York Knicks,,104,98,november,2021-2022,2,3,40.0,1,4,20.0,2,2,4,2.0,2.0,43,34,22,55
Wed Nov 17 2021,Sacramento Kings,107,Minnesota Timberwolves,,97,107,november,2021-2022,4,1,80.0,3,2,60.0,2,1,3,2.0,2.0,24,53,32,45
Wed Nov 17 2021,Houston Rockets,101,Oklahoma City Thunder,,89,101,november,2021-2022,1,4,20.0,2,3,40.0,1,3,4,2.0,2.0,26,50,17,60
Wed Nov 17 2021,Dallas Mavericks,105,Phoenix Suns,,98,105,november,2021-2022,4,1,80.0,2,3,40.0,3,0,3,2.0,2.0,55,21,44,31
Wed Nov 17 2021,Chicago Bulls,112,Portland Trail Blazers,,107,112,november,2021-2022,4,1,80.0,3,2,60.0,1,1,2,2.0,2.0,42,36,36,41
Thu Nov 18 2021,Golden State Warriors,89,Cleveland Cavaliers,,104,89,november,2021-2022,1,4,20.0,2,3,40.0,0,2,2,2.0,1.0,30,49,43,34
Thu Nov 18 2021,Washington Wizards,112,Miami Heat,,97,112,november,2021-2022,4,1,80.0,3,2,60.0,3,1,4,1.0,1.0,43,35,39,38
Thu Nov 18 2021,Los Angeles Clippers,120,Memphis Grizzlies,,108,120,november,2021-2022,1,4,20.0,0,5,0.0,4,0,4,2.0,3.0,39,37,52,26
Thu Nov 18 2021,San Antonio Spurs,115,Minnesota Timberwolves,,90,115,november,2021-2022,3,2,60.0,3,2,60.0,3,0,3,2.0,1.0,25,53,35,41
Thu Nov 18 2021,Philadelphia 76ers,89,Denver Nuggets,,103,89,november,2021-2022,1,4,20.0,2,3,40.0,1,1,2,2.0,3.0,51,26,50,28
Thu Nov 18 2021,Toronto Raptors,119,Utah Jazz,,103,119,november,2021-2022,1,4,20.0,3,2,60.0,1,1,2,3.0,2.0,54,23,33,45
Fri Nov 19 2021,Indiana Pacers,121,Charlotte Hornets,,118,121,november,2021-2022,2,3,40.0,4,1,80.0,4,0,4,2.0,2.0,39,39,35,43
Fri Nov 19 2021,Golden State Warriors,102,Detroit Pistons,,105,102,november,2021-2022,3,2,60.0,3,2,60.0,0,2,2,1.0,2.0,23,54,44,34
Fri Nov 19 2021,Los Angeles Lakers,130,Boston Celtics,,108,130,november,2021-2022,3,2,60.0,1,4,20.0,1,1,2,2.0,2.0,41,38,44,35
Fri Nov 19 2021,Orlando Magic,115,Brooklyn Nets,,113,115,november,2021-2022,3,2,60.0,2,3,40.0,3,1,4,2.0,2.0,54,26,23,55
Fri Nov 19 2021,Oklahoma City Thunder,96,Milwaukee Bucks,,89,96,november,2021-2022,4,1,80.0,1,4,20.0,2,0,2,2.0,2.0,46,32,27,50
Fri Nov 19 2021,Los Angeles Clippers,94,New Orleans Pelicans,,81,94,november,2021-2022,2,3,40.0,1,4,20.0,4,1,5,1.0,2.0,30,49,52,27
Fri Nov 19 2021,Chicago Bulls,108,Denver Nuggets,,114,108,november,2021-2022,1,4,20.0,4,1,80.0,0,2,2,2.0,1.0,51,27,36,42
Fri Nov 19 2021,Dallas Mavericks,112,Phoenix Suns,,104,112,november,2021-2022,3,2,60.0,3,2,60.0,3,0,3,2.0,2.0,56,21,44,32
Fri Nov 19 2021,Toronto Raptors,89,Sacramento Kings,,108,89,november,2021-2022,4,1,80.0,4,1,80.0,0,2,2,1.0,2.0,32,46,33,46
Sat Nov 20 2021,Houston Rockets,106,New York Knicks,,99,106,november,2021-2022,2,3,40.0,2,3,40.0,2,0,2,3.0,3.0,43,35,17,61
Sat Nov 20 2021,New Orleans Pelicans,111,Indiana Pacers,,94,111,november,2021-2022,4,1,80.0,2,3,40.0,1,1,2,1.0,1.0,35,44,31,49
Sat Nov 20 2021,Miami Heat,103,Washington Wizards,,100,103,november,2021-2022,4,1,80.0,3,2,60.0,1,3,4,2.0,2.0,39,39,44,35
Sat Nov 20 2021,Charlotte Hornets,115,Atlanta Hawks,,105,115,november,2021-2022,2,3,40.0,1,4,20.0,3,2,5,1.0,3.0,41,39,40,39
Sat Nov 20 2021,Oklahoma City Thunder,111,Boston Celtics,,105,111,november,2021-2022,3,2,60.0,1,4,20.0,2,0,2,1.0,1.0,42,38,27,51
Sat Nov 20 2021,Orlando Magic,117,Milwaukee Bucks,,108,117,november,2021-2022,3,2,60.0,3,2,60.0,4,0,4,1.0,1.0,47,32,23,56
Sat Nov 20 2021,Memphis Grizzlies,138,Minnesota Timberwolves,,95,138,november,2021-2022,2,3,40.0,1,4,20.0,4,6,10,2.0,2.0,26,53,40,37
Sat Nov 20 2021,Philadelphia 76ers,118,Portland Trail Blazers,,111,118,november,2021-2022,3,2,60.0,3,2,60.0,1,1,2,2.0,3.0,43,36,51,28
Sat Nov 20 2021,Utah Jazz,105,Sacramento Kings,,123,105,november,2021-2022,4,1,80.0,0,5,0.0,0,4,4,2.0,1.0,32,47,55,23
Sun Nov 21 2021,Dallas Mavericks,97,Los Angeles Clippers,,91,97,november,2021-2022,2,3,40.0,4,1,80.0,2,2,4,2.0,2.0,52,28,44,33
Sun Nov 21 2021,Los Angeles Lakers,116,Detroit Pistons,,121,116,november,2021-2022,2,3,40.0,2,3,40.0,0,2,2,2.0,2.0,23,55,44,36
Sun Nov 21 2021,New York Knicks,109,Chicago Bulls,,103,109,november,2021-2022,5,0,100.0,1,4,20.0,2,2,4,1.0,2.0,37,42,44,35
Sun Nov 21 2021,Denver Nuggets,126,Phoenix Suns,,97,126,november,2021-2022,3,2,60.0,1,4,20.0,2,1,3,2.0,2.0,57,21,51,28
Sun Nov 21 2021,Toronto Raptors,119,Golden State Warriors,,104,119,november,2021-2022,4,1,80.0,4,1,80.0,1,1,2,2.0,2.0,45,34,34,46
Mon Nov 22 2021,Brooklyn Nets,112,Cleveland Cavaliers,,117,112,november,2021-2022,1,4,20.0,2,3,40.0,1,4,5,3.0,4.0,30,50,55,26
Mon Nov 22 2021,Charlotte Hornets,103,Washington Wizards,,109,103,november,2021-2022,3,2,60.0,1,4,20.0,1,3,4,2.0,2.0,40,39,40,40
Mon Nov 22 2021,Oklahoma City Thunder,113,Atlanta Hawks,,101,113,november,2021-2022,1,4,20.0,2,3,40.0,2,0,2,2.0,2.0,42,39,27,52
Mon Nov 22 2021,Houston Rockets,108,Boston Celtics,,90,108,november,2021-2022,3,2,60.0,3,2,60.0,2,0,2,2.0,2.0,43,38,17,62
Mon Nov 22 2021,Indiana Pacers,77,Chicago Bulls,,109,77,november,2021-2022,4,1,80.0,3,2,60.0,3,1,4,2.0,1.0,38,42,36,44
Mon Nov 22 2021,Orlando Magic,123,Milwaukee Bucks,,92,123,november,2021-2022,2,3,40.0,4,1,80.0,4,0,4,2.0,2.0,48,32,23,57
Mon Nov 22 2021,Minnesota Timberwolves,96,New Orleans Pelicans,,110,96,november,2021-2022,3,2,60.0,1,4,20.0,2,2,4,2.0,2.0,31,50,27,53
Mon Nov 22 2021,Phoenix Suns,111,San Antonio Spurs,,115,111,november,2021-2022,3,2,60.0,2,3,40.0,0,4,4,1.0,4.0,35,42,58,21
Mon Nov 22 2021,Memphis Grizzlies,118,Utah Jazz,,119,118,november,2021-2022,1,4,20.0,2,3,40.0,1,2,3,2.0,2.0,56,23,40,38
Mon Nov 22 2021,Philadelphia 76ers,94,Sacramento Kings,,102,94,november,2021-2022,3,2,60.0,4,1,80.0,0,2,2,2.0,2.0,32,48,51,29
Tue Nov 23 2021,Miami Heat,92,Detroit Pistons,,100,92,november,2021-2022,1,4,20.0,3,2,60.0,1,3,4,3.0,2.0,23,56,44,36
Tue Nov 23 2021,Los Angeles Lakers,106,New York Knicks,,100,106,november,2021-2022,2,3,40.0,3,2,60.0,1,1,2,2.0,2.0,44,36,45,36
Tue Nov 23 2021,Denver Nuggets,119,Portland Trail Blazers,,100,119,november,2021-2022,2,3,40.0,2,3,40.0,1,3,4,2.0,3.0,44,36,51,29
Tue Nov 23 2021,Dallas Mavericks,104,Los Angeles Clippers,OT,112,104,november,2021-2022,2,3,40.0,4,1,80.0,2,2,4,2.0,2.0,53,28,44,34
Wed Nov 24 2021,Phoenix Suns,115,Cleveland Cavaliers,,120,115,november,2021-2022,1,4,20.0,2,3,40.0,0,2,2,2.0,2.0,30,51,59,21
Wed Nov 24 2021,Los Angeles Lakers,116,Indiana Pacers,OT,124,116,november,2021-2022,4,1,80.0,4,1,80.0,1,1,2,1.0,2.0,37,44,45,37
Wed Nov 24 2021,Charlotte Hornets,99,Orlando Magic,,106,99,november,2021-2022,5,0,100.0,2,3,40.0,1,3,4,2.0,2.0,23,58,41,40
Wed Nov 24 2021,Brooklyn Nets,104,Boston Celtics,,123,104,november,2021-2022,2,3,40.0,2,3,40.0,7,1,8,2.0,2.0,44,38,56,26
Wed Nov 24 2021,Chicago Bulls,118,Houston Rockets,,113,118,november,2021-2022,4,1,80.0,3,2,60.0,1,1,2,2.0,2.0,17,63,38,43
Wed Nov 24 2021,Toronto Raptors,113,Memphis Grizzlies,,126,113,november,2021-2022,3,2,60.0,4,1,80.0,1,1,2,3.0,2.0,41,38,34,47
Wed Nov 24 2021,Detroit Pistons,114,Milwaukee Bucks,,93,114,november,2021-2022,1,4,20.0,0,5,0.0,3,1,4,1.0,2.0,49,32,23,57
Wed Nov 24 2021,Miami Heat,113,Minnesota Timberwolves,,101,113,november,2021-2022,1,4,20.0,3,2,60.0,2,0,2,1.0,2.0,28,53,45,36
Wed Nov 24 2021,Washington Wizards,127,New Orleans Pelicans,,102,127,november,2021-2022,3,2,60.0,2,3,40.0,1,1,2,2.0,2.0,31,51,40,40
Wed Nov 24 2021,Utah Jazz,104,Oklahoma City Thunder,,110,104,november,2021-2022,3,2,60.0,1,4,20.0,0,4,4,2.0,2.0,27,53,56,24
Wed Nov 24 2021,Atlanta Hawks,106,San Antonio Spurs,,124,106,november,2021-2022,3,2,60.0,0,5,0.0,1,1,2,2.0,2.0,35,43,43,39
Wed Nov 24 2021,Philadelphia 76ers,116,Golden State Warriors,,96,116,november,2021-2022,4,1,80.0,5,0,100.0,1,1,2,2.0,3.0,46,34,52,29
Wed Nov 24 2021,Portland Trail Blazers,125,Sacramento Kings,,121,125,november,2021-2022,2,3,40.0,1,4,20.0,2,1,3,1.0,2.0,32,49,45,36
Fri Nov 26 2021,Detroit Pistons,107,Los Angeles Clippers,,96,107,november,2021-2022,2,3,40.0,1,4,20.0,2,0,2,2.0,3.0,53,29,23,58
Fri Nov 26 2021,Minnesota Timberwolves,133,Charlotte Hornets,,115,133,november,2021-2022,3,2,60.0,1,4,20.0,1,1,2,2.0,2.0,42,40,29,53
Fri Nov 26 2021,Phoenix Suns,97,New York Knicks,,118,97,november,2021-2022,1,4,20.0,2,3,40.0,0,2,2,2.0,3.0,45,36,60,21
Fri Nov 26 2021,Chicago Bulls,88,Orlando Magic,,123,88,november,2021-2022,4,1,80.0,3,2,60.0,1,3,4,2.0,2.0,23,59,38,44
Fri Nov 26 2021,Toronto Raptors,114,Indiana Pacers,,97,114,november,2021-2022,3,2,60.0,5,0,100.0,1,3,4,2.0,2.0,37,45,35,47
Fri Nov 26 2021,Atlanta Hawks,100,Memphis Grizzlies,,132,100,november,2021-2022,2,3,40.0,1,4,20.0,0,2,2,2.0,2.0,41,39,44,39
Fri Nov 26 2021,Washington Wizards,99,Oklahoma City Thunder,,101,99,november,2021-2022,3,2,60.0,3,2,60.0,0,2,2,2.0,2.0,27,54,40,41
Fri Nov 26 2021,Boston Celtics,96,San Antonio Spurs,,88,96,november,2021-2022,3,2,60.0,1,4,20.0,2,0,2,2.0,2.0,35,44,44,39
Fri Nov 26 2021,Milwaukee Bucks,109,Denver Nuggets,,120,109,november,2021-2022,3,2,60.0,0,5,0.0,1,1,2,2.0,3.0,51,30,50,32
Fri Nov 26 2021,New Orleans Pelicans,97,Utah Jazz,,98,97,november,2021-2022,2,3,40.0,2,3,40.0,2,2,4,2.0,2.0,57,24,32,51
Fri Nov 26 2021,Portland Trail Blazers,118,Golden State Warriors,,103,118,november,2021-2022,3,2,60.0,1,4,20.0,3,0,3,2.0,2.0,47,34,45,37
Fri Nov 26 2021,Sacramento Kings,137,Los Angeles Lakers,3OT,141,137,november,2021-2022,5,0,100.0,1,4,20.0,2,2,4,2.0,2.0,46,37,33,49
Sat Nov 27 2021,Minnesota Timberwolves,120,Philadelphia 76ers,2OT,121,120,november,2021-2022,5,0,100.0,2,3,40.0,1,1,2,1.0,3.0,52,30,29,54
Sat Nov 27 2021,New York Knicks,90,Atlanta Hawks,,99,90,november,2021-2022,2,3,40.0,1,4,20.0,1,3,4,1.0,1.0,45,39,45,37
Sat Nov 27 2021,Phoenix Suns,107,Brooklyn Nets,,113,107,november,2021-2022,2,3,40.0,3,2,60.0,0,2,2,1.0,3.0,57,26,61,21
Sat Nov 27 2021,Miami Heat,104,Chicago Bulls,,107,104,november,2021-2022,3,2,60.0,3,2,60.0,0,4,4,3.0,1.0,39,44,45,37
Sat Nov 27 2021,Orlando Magic,105,Cleveland Cavaliers,,92,105,november,2021-2022,1,4,20.0,3,2,60.0,2,1,3,1.0,3.0,30,52,23,60
Sat Nov 27 2021,Charlotte Hornets,146,Houston Rockets,OT,143,146,november,2021-2022,4,1,80.0,3,2,60.0,1,1,2,1.0,3.0,18,63,43,40
Sat Nov 27 2021,Washington Wizards,114,Dallas Mavericks,,120,114,november,2021-2022,4,1,80.0,3,2,60.0,0,2,2,1.0,4.0,45,34,41,41
Sat Nov 27 2021,New Orleans Pelicans,127,Utah Jazz,,105,127,november,2021-2022,2,3,40.0,2,3,40.0,2,2,4,1.0,1.0,57,25,33,51
Sun Nov 28 2021,Golden State Warriors,90,Los Angeles Clippers,,105,90,november,2021-2022,2,3,40.0,2,3,40.0,1,3,4,2.0,2.0,54,29,48,34
Sun Nov 28 2021,Milwaukee Bucks,100,Indiana Pacers,,118,100,november,2021-2022,2,3,40.0,1,4,20.0,0,4,4,2.0,2.0,38,45,51,32
Sun Nov 28 2021,Sacramento Kings,128,Memphis Grizzlies,,101,128,november,2021-2022,2,3,40.0,1,4,20.0,3,0,3,2.0,2.0,41,40,34,49
Sun Nov 28 2021,Boston Celtics,97,Toronto Raptors,,109,97,november,2021-2022,5,0,100.0,1,4,20.0,2,2,4,2.0,2.0,35,48,44,40
Sun Nov 28 2021,Detroit Pistons,110,Los Angeles Lakers,,106,110,november,2021-2022,4,1,80.0,2,3,40.0,2,0,2,2.0,2.0,46,38,23,59
Mon Nov 29 2021,Orlando Magic,101,Philadelphia 76ers,,96,101,november,2021-2022,4,1,80.0,3,2,60.0,4,0,4,2.0,2.0,52,31,23,61
Mon Nov 29 2021,Denver Nuggets,111,Miami Heat,,120,111,november,2021-2022,4,1,80.0,2,3,40.0,0,2,2,3.0,2.0,46,37,51,31
Mon Nov 29 2021,Charlotte Hornets,133,Chicago Bulls,,119,133,november,2021-2022,2,3,40.0,4,1,80.0,2,1,3,2.0,2.0,39,45,43,41
Mon Nov 29 2021,Oklahoma City Thunder,102,Houston Rockets,,89,102,november,2021-2022,3,2,60.0,3,2,60.0,3,1,4,3.0,2.0,19,63,27,55
Mon Nov 29 2021,Indiana Pacers,100,Minnesota Timberwolves,,98,100,november,2021-2022,3,2,60.0,1,4,20.0,2,0,2,1.0,2.0,30,54,38,46
Mon Nov 29 2021,Cleveland Cavaliers,96,Dallas Mavericks,,114,96,november,2021-2022,4,1,80.0,1,4,20.0,1,1,2,2.0,2.0,45,35,31,52
Mon Nov 29 2021,Washington Wizards,116,San Antonio Spurs,,99,116,november,2021-2022,2,3,40.0,3,2,60.0,2,0,2,2.0,3.0,36,44,42,41
Mon Nov 29 2021,Portland Trail Blazers,129,Utah Jazz,,107,129,november,2021-2022,2,3,40.0,2,3,40.0,4,0,4,3.0,2.0,58,25,45,38
Mon Nov 29 2021,New Orleans Pelicans,104,Los Angeles Clippers,,123,104,november,2021-2022,1,4,20.0,3,2,60.0,1,4,5,2.0,1.0,54,30,33,52
Tue Nov 30 2021,New York Knicks,112,Brooklyn Nets,,110,112,november,2021-2022,2,3,40.0,2,3,40.0,4,0,4,3.0,3.0,57,27,46,37
Tue Nov 30 2021,Memphis Grizzlies,91,Toronto Raptors,,98,91,november,2021-2022,4,1,80.0,2,3,40.0,1,1,2,2.0,2.0,35,49,42,40
Tue Nov 30 2021,Golden State Warriors,104,Phoenix Suns,,96,104,november,2021-2022,4,1,80.0,2,3,40.0,2,2,4,2.0,3.0,62,21,49,34
Tue Nov 30 2021,Detroit Pistons,110,Portland Trail Blazers,,92,110,november,2021-2022,3,2,60.0,3,2,60.0,2,0,2,2.0,1.0,45,39,23,60
Tue Nov 30 2021,Los Angeles Lakers,92,Sacramento Kings,,117,92,november,2021-2022,2,3,40.0,3,2,60.0,2,2,4,2.0,2.0,34,50,47,38
Wed Dec 1 2021,Atlanta Hawks,111,Indiana Pacers,,114,111,december,2021-2022,2,3,40.0,2,3,40.0,0,4,4,4.0,2.0,38,47,45,40
Wed Dec 1 2021,Denver Nuggets,108,Orlando Magic,,103,108,december,2021-2022,3,2,60.0,3,2,60.0,1,1,2,2.0,2.0,23,62,52,31
Wed Dec 1 2021,Minnesota Timberwolves,115,Washington Wizards,,107,115,december,2021-2022,4,1,80.0,3,2,60.0,2,0,2,2.0,2.0,42,42,31,54
Wed Dec 1 2021,Philadelphia 76ers,88,Boston Celtics,,87,88,december,2021-2022,2,3,40.0,3,2,60.0,2,2,4,2.0,3.0,45,40,53,31
Wed Dec 1 2021,Cleveland Cavaliers,85,Miami Heat,,111,85,december,2021-2022,4,1,80.0,1,4,20.0,1,2,3,2.0,2.0,46,38,32,52
Wed Dec 1 2021,Charlotte Hornets,127,Milwaukee Bucks,,125,127,december,2021-2022,2,3,40.0,4,1,80.0,2,2,4,2.0,3.0,52,32,43,42
